file,line,col,word,code,rule,decision,context
platform/vplcs/creating-a-vplc.md,19,116,device,D-PATH,R11,changes,"evice Name field and Runtime Version dropdown, both empty](images/new-device-step1.png)"
platform/vplcs/creating-a-vplc.md,23,5,Device,D-VPLC,R18,changes,| **Device Name** | Yes | A label for this vPLC. Must be unique within the orche
platform/vplcs/creating-a-vplc.md,23,76,orchestrator,O-ENTITY,R05,changes,"evice Name** | Yes | A label for this vPLC. Must be unique within the orchestrator. Examples: *Palletizer Machine*, *Conveyor Controller*, *vPLC 02*. |"
platform/vplcs/creating-a-vplc.md,28,122,device,D-PATH,R11,changes,"ease builds, then v4.0.9 - Latest, v4.0.8, v4.0.7, v4.0.6](images/new-device-runtime-dropdown.png)"
platform/vplcs/creating-a-vplc.md,30,167,orchestrator,O-ENTITY,R05,changes,"s the image on first use, so creation of subsequent vPLCs on the same orchestrator using the same version is much faster."
platform/vplcs/creating-a-vplc.md,38,82,device,D-PATH,R11,changes,"tep: a single default NIC (veth0) on eth0, DHCP, MAC auto](images/new-device-step2-network.png)"
platform/vplcs/creating-a-vplc.md,44,180,device,D-PATH,R11,changes,"P / Static IP radio, MAC Address Automatic / Manual radio](images/new-device-step2-nic-expanded.png)"
platform/vplcs/creating-a-vplc.md,60,95,device,D-LITERAL,H04,stays,"a Refresh button on the right and the empty-state message ""No serial devices detected on the host machine.""](images/new-device-step3-serial.png)"
platform/vplcs/creating-a-vplc.md,60,146,device,D-PATH,R11,changes,"message ""No serial devices detected on the host machine.""](images/new-device-step3-serial.png)"
platform/vplcs/creating-a-vplc.md,62,44,device,D-PLAIN,H02,stays,"If the runtime needs access to host serial devices (USB-to-RS485 adapters, on-board UARTs, etc.), the platform lets you"
platform/vplcs/creating-a-vplc.md,64,71,device,D-PLAIN,H02,stays,- **Refresh** in the top-right re-scans the host for available serial devices.
platform/vplcs/creating-a-vplc.md,65,17,device,D-PLAIN,H02,stays,- Each detected device shows its host path (e.g. `/dev/ttyUSB0`) and a checkbox to expose it
platform/vplcs/creating-a-vplc.md,67,64,device,D-LITERAL,H04,stays,"If the host has no serial hardware, this step shows *No serial devices detected on the host machine.* That's fine, leave it empty and conti"
platform/vplcs/creating-a-vplc.md,69,16,Device,D-VPLC,R18,changes,Click **Create Device** at the bottom right.
platform/vplcs/creating-a-vplc.md,79,24,device,D-VPLC,R18,changes,"You should see the new device card appear in the Devices tab within a few seconds, with status **Ru"
platform/vplcs/creating-a-vplc.md,79,50,Device,D-VPLC,R18,changes,"You should see the new device card appear in the Devices tab within a few seconds, with status **Running** once the runtime i"
platform/vplcs/network-modes.md,7,251,device,D-PLAIN,H02,stays,"Docker bridge IP that gets NAT'd. From the perspective of every other device on your LAN, a vPLC is just another piece of hardware with its own MA"
platform/vplcs/network-modes.md,22,36,device,D-PLAIN,H02,stays,- The IP can change at any time. A device that expects to find the vPLC at `192.168.1.50` may suddenly find not
platform/vplcs/network-modes.md,25,85,device,D-PLAIN,H02,stays,"*: development, demos, anything where the vPLC is a *client* of other devices (it polls them, not vice versa)."
platform/vplcs/network-modes.md,35,134,device,D-PLAIN,H02,stays,"physical port the NIC is attached to, and must not collide with other devices. Reserve the IP on your DHCP server to be safe. |"
platform/vplcs/network-modes.md,49,50,device,D-PLAIN,H02,stays,"**When to use**: production, anything that other devices need to reach by IP."
platform/vplcs/network-modes.md,79,60,orchestrator,O-AGENT,R03,changes,"For deeper details on the network monitor sidecar, see the orchestrator agent's own repo. For end users, ""it just works when the network chan"
platform/vplcs/network-modes.md,83,67,Device,D-VPLC,R18,changes,"The 3-dot menu on a vPLC card has **Edit**, which reopens the Add Device wizard pre-populated with the current settings. Change the network mo"
platform/vplcs/network-modes.md,88,33,device,D-PLAIN,H02,stays,- **Static IP collisions**: two devices answering for the same IP cause connectivity to flap. Use `ping -c 3
platform/vplcs/network-modes.md,89,74,device,D-PLAIN,H02,stays,"*MAC duplicates**: if you set a manual MAC that collides with another device, the switch will get confused. Stick to locally administered MAC pref"
platform/vplcs/overview.md,1,8,device,D-VPLC,R18,changes,# vPLC devices
platform/vplcs/overview.md,11,194,device,D-HOST,H05,stays,of it. With vPLCs you can consolidate several PLC workloads onto one device.
platform/vplcs/overview.md,17,35,orchestrator,O-ENTITY,R05,changes,- A vPLC is created **inside** an orchestrator. Without an orchestrator there's nowhere for a vPLC to run.
platform/vplcs/overview.md,17,60,orchestrator,O-ENTITY,R05,changes,- A vPLC is created **inside** an orchestrator. Without an orchestrator there's nowhere for a vPLC to run.
platform/vplcs/overview.md,27,66,orchestrator,O-ENTITY,R05,changes,| **Inactive** | The container is unreachable. Usually means the orchestrator itself is offline. |
platform/vplcs/overview.md,29,89,orchestrator,O-ENTITY,R05,changes,tart actions are available from the vPLC card's **3-dot menu** in the orchestrator's Devices tab.
platform/vplcs/overview.md,29,104,Device,D-VPLC,R18,changes,e available from the vPLC card's **3-dot menu** in the orchestrator's Devices tab.
platform/vplcs/overview.md,45,20,device,D-VPLC,R18,changes,The number of vPLC devices you can run at once is governed by your plan. See **[Plan limits](..
platform/vplcs/vplc-detail.md,3,64,device,D-VPLC,R18,changes,"The vPLC detail page is the read-only ""I want to see what this device looks like right now"" view. Open it by clicking a vPLC card on an **["
platform/vplcs/vplc-detail.md,3,140,orchestrator,O-ENTITY,R05,changes,"looks like right now"" view. Open it by clicking a vPLC card on an **[orchestrator's detail page](../orchestrators/orchestrator-detail)**."
platform/vplcs/vplc-detail.md,3,171,orchestrator,O-PATH,R02,changes,en it by clicking a vPLC card on an **[orchestrator's detail page](../orchestrators/orchestrator-detail)**.
platform/vplcs/vplc-detail.md,3,185,orchestrator,O-PATH,R02,changes,ing a vPLC card on an **[orchestrator's detail page](../orchestrators/orchestrator-detail)**.
platform/vplcs/vplc-detail.md,13,35,Orchestrator,O-ENTITY,R05,changes,"The breadcrumb at the very top, **Orchestrators → {orchestrator name} → {vplc name}**, lets you jump back one step a"
platform/vplcs/vplc-detail.md,13,52,orchestrator,O-ENTITY,R05,changes,"The breadcrumb at the very top, **Orchestrators → {orchestrator name} → {vplc name}**, lets you jump back one step at a time."
platform/vplcs/vplc-detail.md,30,28,device,D-VPLC,H01,changes,Fields show `N/A` when the device hasn't reported back yet (e.g. status is Stopped or Inactive).
platform/vplcs/vplc-detail.md,34,188,device,D-PLAIN,H02,stays,", IP address, MAC address, and gateway. These are the addresses other devices on your physical LAN use to reach the vPLC, this is the IP you'd poi"
platform/vplcs/vplc-detail.md,40,109,device,D-HOST,R15,stays,tion buttons. Lifecycle actions live in the **3-dot menu** (⋮) on the device card in the orchestrator's Devices tab.
platform/vplcs/vplc-detail.md,40,128,orchestrator,O-ENTITY,R05,changes,ycle actions live in the **3-dot menu** (⋮) on the device card in the orchestrator's Devices tab.
platform/vplcs/vplc-detail.md,40,143,Device,D-HOST,R15,stays,ve in the **3-dot menu** (⋮) on the device card in the orchestrator's Devices tab.
platform/vplcs/vplc-detail.md,50,24,orchestrator,O-ENTITY,R05,changes,"| **Inactive** (parent orchestrator offline) | **Rename**, **Delete**. Lifecycle actions are unavailable"
platform/vplcs/vplc-detail.md,60,32,orchestrator,O-ENTITY,R05,changes,- **Status is Inactive but the orchestrator is Active** → check **[vPLC stuck in Stopped](../../troubleshooting/v
platform/vplcs/vplc-detail.md,67,24,orchestrator,O-ENTITY,R05,changes,- **Inspect the parent orchestrator's metrics** → **[Orchestrator detail](../orchestrators/orchestrator-d
platform/vplcs/vplc-detail.md,67,54,Orchestrator,O-ENTITY,R05,changes,- **Inspect the parent orchestrator's metrics** → **[Orchestrator detail](../orchestrators/orchestrator-detail)**.
platform/vplcs/vplc-detail.md,67,78,orchestrator,O-PATH,R02,changes,pect the parent orchestrator's metrics** → **[Orchestrator detail](../orchestrators/orchestrator-detail)**.
platform/vplcs/vplc-detail.md,67,92,orchestrator,O-PATH,R02,changes,t orchestrator's metrics** → **[Orchestrator detail](../orchestrators/orchestrator-detail)**.
platform/projects/creating-a-project.md,84,140,device,D-LITERAL,R10,stays,"the project skeleton: `programs/`, `functions/`, `function-blocks/`, `devices/`, and `project.json` with the language and cycle time you chose."
platform/projects/importing-and-forking.md,19,115,device,D-LITERAL,R10,stays,"the standard layout (`programs/`, `functions/`, `function-blocks/`, `devices/`, `project.json`)."
platform/projects/overview.md,3,305,device,D-EDITORNODE,H03,stays,"nce is that the file tree contains PLC programs, function blocks, and device configurations instead of generic source files, and the editor that o"
platform/projects/overview.md,16,4,device,D-LITERAL,R10,stays,"| `devices/` | Per-device configuration: hardware boards, communication protoco"
platform/projects/overview.md,16,20,device,D-EDITORNODE,H03,stays,"| `devices/` | Per-device configuration: hardware boards, communication protocols, remote I/O m"
platform/projects/overview.md,43,10,orchestrator,O-ENTITY,R05,changes,"1. The **orchestrator**, the agent on your edge device. Set one up with **[Installing the a"
platform/projects/overview.md,43,49,device,D-HOST,R15,stays,"1. The **orchestrator**, the agent on your edge device. Set one up with **[Installing the agent](../orchestrators/installing"
platform/projects/overview.md,43,101,orchestrator,O-PATH,R02,changes,gent on your edge device. Set one up with **[Installing the agent](../orchestrators/installing-the-agent)**.
platform/projects/overview.md,44,15,device,D-VPLC,R18,changes,"2. The **vPLC device**, the container that actually runs the OpenPLC runtime. Create one u"
platform/projects/overview.md,44,101,orchestrator,O-ENTITY,R05,changes,ntainer that actually runs the OpenPLC runtime. Create one under your orchestrator following **[Creating a vPLC](../vplcs/creating-a-vplc)**.
platform/projects/overview.md,46,61,Device,D-EDITORNODE,H03,stays,"From inside the editor, you connect to a vPLC by clicking **Devices → Orchestrators** in the left sidebar and then **Connect** on your v"
platform/projects/overview.md,46,71,Orchestrator,O-ENTITY,R05,changes,"From inside the editor, you connect to a vPLC by clicking **Devices → Orchestrators** in the left sidebar and then **Connect** on your vPLC. The first c"
platform/projects/project-page.md,13,173,device,D-EDITORNODE,H03,stays,"** scoped to this project. From the editor you can write code, browse devices, and deploy to a vPLC."
platform/projects/project-page.md,36,74,device,D-LITERAL,R10,stays,"he standard skeleton (`programs/`, `functions/`, `function-blocks/`, `devices/`, `project.json`) shown as folders and files. Click any folder to e"
platform/projects/visibility-and-sharing.md,20,35,orchestrator,O-ENTITY,R05,changes,- Run vPLC deployments using your orchestrators.
platform/orchestrators/installing-the-agent.md,3,11,orchestrator,O-ENTITY,R05,changes,Adding an orchestrator is a three-step wizard. You'll work in two places: your browser (to c
platform/orchestrators/installing-the-agent.md,3,103,orchestrator,O-ENTITY,R05,changes,e-step wizard. You'll work in two places: your browser (to create the orchestrator) and a terminal on your Linux edge device (to install the agent).
platform/orchestrators/installing-the-agent.md,3,151,device,D-HOST,R15,stays,rowser (to create the orchestrator) and a terminal on your Linux edge device (to install the agent).
platform/orchestrators/installing-the-agent.md,7,16,device,D-HOST,R15,stays,- A Linux edge device with:
platform/orchestrators/installing-the-agent.md,14,15,orchestrator,O-ENTITY,R05,changes,"The number of orchestrators you can pair at once is governed by your plan, see **[Plan limits](."
platform/orchestrators/installing-the-agent.md,18,29,Orchestrator,O-ENTITY,R05,changes,"In the web app, open the **[Orchestrators list](orchestrators-list)** (from the dashboard, click **Manage orch"
platform/orchestrators/installing-the-agent.md,18,49,orchestrator,O-PATH,R02,changes,"In the web app, open the **[Orchestrators list](orchestrators-list)** (from the dashboard, click **Manage orchestrators** on the O"
platform/orchestrators/installing-the-agent.md,18,107,orchestrator,O-ENTITY,R05,changes,"ators list](orchestrators-list)** (from the dashboard, click **Manage orchestrators** on the Orchestrators card). Click the **+ New Orchestrator** tile"
platform/orchestrators/installing-the-agent.md,18,130,Orchestrator,O-ENTITY,R05,changes,"rs-list)** (from the dashboard, click **Manage orchestrators** on the Orchestrators card). Click the **+ New Orchestrator** tile (the dashed card with a"
platform/orchestrators/installing-the-agent.md,18,169,Orchestrator,O-ENTITY,R05,changes,*Manage orchestrators** on the Orchestrators card). Click the **+ New Orchestrator** tile (the dashed card with a plus icon).
platform/orchestrators/installing-the-agent.md,22,7,Orchestrator,O-ENTITY,R05,changes,"![New Orchestrator wizard, Details step: Name and Description fields](images/new-orchest"
platform/orchestrators/installing-the-agent.md,22,82,orchestrator,O-PATH,R02,changes,"strator wizard, Details step: Name and Description fields](images/new-orchestrator-step1.png)"
platform/orchestrators/installing-the-agent.md,24,40,orchestrator,O-ENTITY,R05,changes,"At the top: a short summary of what an orchestrator is. Below it, a 3-step indicator: **1. Details** (selected), **2. Ins"
platform/orchestrators/installing-the-agent.md,30,67,orchestrator,O-ENTITY,R05,changes,"| **Name** | Yes | Any human-readable name. Used to identify this orchestrator everywhere in the platform. Examples: *Factory Floor Server*, *Lab Co"
platform/orchestrators/installing-the-agent.md,31,49,orchestrator,O-ENTITY,R05,changes,| **Description** *(optional)* | No | What this orchestrator is for. Helpful when you have several. |
platform/orchestrators/installing-the-agent.md,35,38,device,D-HOST,R15,stays,"## Step 3, Install the agent on your device"
platform/orchestrators/installing-the-agent.md,39,7,Orchestrator,O-ENTITY,R05,changes,"![New Orchestrator wizard, Install Agent step: terminal instructions and curl command](i"
platform/orchestrators/installing-the-agent.md,39,99,orchestrator,O-PATH,R02,changes,nstall Agent step: terminal instructions and curl command](images/new-orchestrator-step2.png)
platform/orchestrators/installing-the-agent.md,51,71,Orchestrator,O-ENTITY,R05,changes,"> **c.** Once the installation finishes, the script will display an **Orchestrator ID**. Copy it, you'll paste it in the next step."
platform/orchestrators/installing-the-agent.md,59,13,device,D-HOST,H05,stays,3. Generate device-side TLS keys and certificates for the mTLS connection.
platform/orchestrators/installing-the-agent.md,60,17,Orchestrator,O-ENTITY,R05,changes,4. Display an **Orchestrator ID** in the terminal once it's running.
platform/orchestrators/installing-the-agent.md,62,7,Orchestrator,O-ENTITY,R05,changes,> The Orchestrator ID generated by the wizard **expires after 5 minutes**. If the instal
platform/orchestrators/installing-the-agent.md,68,7,Orchestrator,O-ENTITY,R05,changes,"![New Orchestrator wizard, Link step: paste the Orchestrator ID](images/new-orchestrator"
platform/orchestrators/installing-the-agent.md,68,49,Orchestrator,O-ENTITY,R05,changes,"![New Orchestrator wizard, Link step: paste the Orchestrator ID](images/new-orchestrator-step3.png)"
platform/orchestrators/installing-the-agent.md,68,77,orchestrator,O-PATH,R02,changes,"Orchestrator wizard, Link step: paste the Orchestrator ID](images/new-orchestrator-step3.png)"
platform/orchestrators/installing-the-agent.md,70,19,Orchestrator,O-ENTITY,R05,changes,A single field: **Orchestrator ID**. Paste the ID that was printed in the terminal.
platform/orchestrators/installing-the-agent.md,72,16,Orchestrator,O-ENTITY,R05,changes,Click **Create Orchestrator** at the bottom right. The platform:
platform/orchestrators/installing-the-agent.md,76,13,orchestrator,O-ENTITY,R05,changes,- Marks the orchestrator as paired.
platform/orchestrators/installing-the-agent.md,78,25,orchestrator,O-ENTITY,R05,changes,A few seconds later the orchestrator's status flips to **Active** (or **Connected**) on the orchestrators
platform/orchestrators/installing-the-agent.md,78,93,orchestrator,O-ENTITY,R05,changes,e orchestrator's status flips to **Active** (or **Connected**) on the orchestrators list. You're done.
platform/orchestrators/installing-the-agent.md,82,51,device,D-HOST,R15,stays,Run `curl https://getedge.me | bash` again on the device. The installer detects the existing install and offers to re-generate
platform/orchestrators/installing-the-agent.md,84,75,Orchestrator,O-ENTITY,R05,changes,"he wizard has already timed out, close it and start over from **+ New Orchestrator**."
platform/orchestrators/installing-the-agent.md,88,20,orchestrator,O-ENTITY,R05,changes,"After pairing, the orchestrator card on the **[Orchestrators list](orchestrators-list)** shows live C"
platform/orchestrators/installing-the-agent.md,88,48,Orchestrator,O-ENTITY,R05,changes,"After pairing, the orchestrator card on the **[Orchestrators list](orchestrators-list)** shows live CPU, memory, and uptime metri"
platform/orchestrators/installing-the-agent.md,88,68,orchestrator,O-PATH,R02,changes,"After pairing, the orchestrator card on the **[Orchestrators list](orchestrators-list)** shows live CPU, memory, and uptime metrics that match what `"
platform/orchestrators/installing-the-agent.md,88,168,device,D-HOST,R15,stays,"ve CPU, memory, and uptime metrics that match what `top` shows on the device. If those numbers stay at zero or the status stays **Inactive**, see"
platform/orchestrators/installing-the-agent.md,88,247,Orchestrator,O-ENTITY,R05,changes,"f those numbers stay at zero or the status stays **Inactive**, see **[Orchestrator not connecting](../../troubleshooting/orchestrator-not-connecting)**."
platform/orchestrators/installing-the-agent.md,88,298,orchestrator,O-PATH,R02,changes,"Inactive**, see **[Orchestrator not connecting](../../troubleshooting/orchestrator-not-connecting)**."
platform/orchestrators/installing-the-agent.md,92,14,device,D-VPLC,R18,changes,- Add a vPLC device → **[Creating a vPLC](../vplcs/creating-a-vplc)**.
platform/orchestrators/installing-the-agent.md,93,30,Orchestrator,O-ENTITY,R05,changes,- View detailed metrics → **[Orchestrator detail](orchestrator-detail)**.
platform/orchestrators/installing-the-agent.md,93,51,orchestrator,O-PATH,R02,changes,- View detailed metrics → **[Orchestrator detail](orchestrator-detail)**.
platform/orchestrators/installing-the-agent.md,97,28,device,D-HOST,H05,stays,To remove the agent from a device:
platform/orchestrators/installing-the-agent.md,103,110,orchestrator,O-ENTITY,R05,changes,"r containers, removes their images, and deletes the TLS material. The orchestrator entry in the web app is not automatically deleted; remove it from **["
platform/orchestrators/installing-the-agent.md,103,201,orchestrator,O-ENTITY,R05,changes,the web app is not automatically deleted; remove it from **[Managing orchestrators](managing-orchestrators)**.
platform/orchestrators/installing-the-agent.md,103,225,orchestrator,O-PATH,R02,changes,matically deleted; remove it from **[Managing orchestrators](managing-orchestrators)**.
platform/orchestrators/managing-orchestrators.md,1,12,orchestrator,O-ENTITY,R05,changes,# Managing orchestrators
platform/orchestrators/managing-orchestrators.md,3,9,orchestrator,O-ENTITY,R05,changes,"Once an orchestrator is paired you can rename it, update its agent, or delete it. All of t"
platform/orchestrators/managing-orchestrators.md,3,108,orchestrator,O-ENTITY,R05,changes,"n rename it, update its agent, or delete it. All of these live in the orchestrator card's **3-dot menu** on the **[Orchestrators list](orchestrators-lis"
platform/orchestrators/managing-orchestrators.md,3,153,Orchestrator,O-ENTITY,R05,changes,All of these live in the orchestrator card's **3-dot menu** on the **[Orchestrators list](orchestrators-list)**.
platform/orchestrators/managing-orchestrators.md,3,173,orchestrator,O-PATH,R02,changes,the orchestrator card's **3-dot menu** on the **[Orchestrators list](orchestrators-list)**.
platform/orchestrators/managing-orchestrators.md,5,3,Orchestrator,O-ENTITY,R05,changes,"![Orchestrator card with 3-dot menu open: Rename, Update, Delete](images/orchestrato"
platform/orchestrators/managing-orchestrators.md,5,74,orchestrator,O-PATH,R02,changes,"rchestrator card with 3-dot menu open: Rename, Update, Delete](images/orchestrator-3dot-menu.png)"
platform/orchestrators/managing-orchestrators.md,7,16,orchestrator,O-ENTITY,R05,changes,## Renaming an orchestrator
platform/orchestrators/managing-orchestrators.md,9,11,orchestrator,O-ENTITY,R05,changes,"1. On the orchestrator card, click the **⋮** icon next to the status badge."
platform/orchestrators/managing-orchestrators.md,13,57,orchestrator,O-ENTITY,R05,changes,"The name change is reflected immediately everywhere the orchestrator is shown (cards, detail page, breadcrumbs, dropdowns in the editor)."
platform/orchestrators/managing-orchestrators.md,15,5,orchestrator,O-ENTITY,R05,changes,The orchestrator's ID and certificate are unchanged. The agent on the device continues
platform/orchestrators/managing-orchestrators.md,15,71,device,D-HOST,R15,stays,The orchestrator's ID and certificate are unchanged. The agent on the device continues to work without intervention.
platform/orchestrators/managing-orchestrators.md,24,7,orchestrator,O-ENTITY,R05,changes,"- The orchestrator's status briefly flips to **Inactive** while the agent restarts, then"
platform/orchestrators/managing-orchestrators.md,25,28,orchestrator,O-ENTITY,R05,changes,- The version shown on the orchestrator's **Orchestrator** tab updates to the new version.
platform/orchestrators/managing-orchestrators.md,25,45,Orchestrator,O-ENTITY,R05,changes,- The version shown on the orchestrator's **Orchestrator** tab updates to the new version.
platform/orchestrators/managing-orchestrators.md,27,48,device,D-HOST,R15,stays,You can also re-run the install command on the device (`curl https://getedge.me | bash`) to upgrade manually if the cloud-s
platform/orchestrators/managing-orchestrators.md,29,16,orchestrator,O-ENTITY,R05,changes,## Deleting an orchestrator
platform/orchestrators/managing-orchestrators.md,32,49,orchestrator,O-ENTITY,R05,changes,2. Confirm the dialog. You may need to type the orchestrator's name to confirm.
platform/orchestrators/managing-orchestrators.md,36,7,orchestrator,O-ENTITY,R05,changes,- The orchestrator entry and its certificate.
platform/orchestrators/managing-orchestrators.md,37,12,device,D-VPLC,R18,changes,- All vPLC device entries associated with it.
platform/orchestrators/managing-orchestrators.md,38,35,orchestrator,O-ENTITY,R05,changes,- Any historical metrics for that orchestrator.
platform/orchestrators/managing-orchestrators.md,40,58,device,D-HOST,R15,stays,"It does **not** automatically uninstall the agent on the device. If the device is still running the agent, it will keep retrying to c"
platform/orchestrators/managing-orchestrators.md,40,73,device,D-HOST,R15,stays,"does **not** automatically uninstall the agent on the device. If the device is still running the agent, it will keep retrying to connect with sta"
platform/orchestrators/managing-orchestrators.md,42,30,device,D-HOST,R15,stays,"- Uninstall the agent on the device (`curl https://getedge.me | bash -s -- --uninstall`), or"
platform/orchestrators/managing-orchestrators.md,43,12,device,D-HOST,H05,stays,- Pair the device with a *new* orchestrator entry by running the install command again.
platform/orchestrators/managing-orchestrators.md,43,32,orchestrator,O-ENTITY,R05,changes,- Pair the device with a *new* orchestrator entry by running the install command again.
platform/orchestrators/managing-orchestrators.md,49,35,device,D-HOST,R15,stays,"- Stop the agent container on the device (`docker stop orchestrator-agent`), the orchestrator goes Inactive in"
platform/orchestrators/managing-orchestrators.md,49,56,orchestrator,O-LITERAL,R01,stays,"- Stop the agent container on the device (`docker stop orchestrator-agent`), the orchestrator goes Inactive in the web app."
platform/orchestrators/managing-orchestrators.md,49,82,orchestrator,O-ENTITY,R05,changes,"agent container on the device (`docker stop orchestrator-agent`), the orchestrator goes Inactive in the web app."
platform/orchestrators/managing-orchestrators.md,50,33,orchestrator,O-LITERAL,R01,stays,"- Start it again (`docker start orchestrator-agent`), status returns to Active within a few seconds."
platform/orchestrators/managing-orchestrators.md,54,26,orchestrator,O-ENTITY,R05,changes,## Moving a vPLC between orchestrators
platform/orchestrators/managing-orchestrators.md,56,60,orchestrator,O-ENTITY,R05,changes,Not supported today. The vPLC entry is bound to its parent orchestrator. To migrate workload:
platform/orchestrators/managing-orchestrators.md,58,41,orchestrator,O-ENTITY,R05,changes,1. Create a new vPLC on the destination orchestrator (**[Creating a vPLC](../vplcs/creating-a-vplc)**).
platform/orchestrators/managing-orchestrators.md,60,45,orchestrator,O-ENTITY,R05,changes,3. Delete the original vPLC from the source orchestrator.
platform/orchestrators/managing-orchestrators.md,64,9,device,D-VPLC,R18,changes,- **Add devices to a renamed orchestrator** → **[Creating a vPLC](../vplcs/creating-
platform/orchestrators/managing-orchestrators.md,64,30,orchestrator,O-ENTITY,R05,changes,- **Add devices to a renamed orchestrator** → **[Creating a vPLC](../vplcs/creating-a-vplc)**.
platform/orchestrators/managing-orchestrators.md,65,40,Orchestrator,O-ENTITY,R05,changes,- **Check on uptime and metrics** → **[Orchestrator detail](orchestrator-detail)**.
platform/orchestrators/managing-orchestrators.md,65,61,orchestrator,O-PATH,R02,changes,- **Check on uptime and metrics** → **[Orchestrator detail](orchestrator-detail)**.
platform/orchestrators/managing-orchestrators.md,66,30,Orchestrator,O-ENTITY,R05,changes,- **Connection issues** → **[Orchestrator not connecting](../../troubleshooting/orchestrator-not-connecting)**.
platform/orchestrators/managing-orchestrators.md,66,81,orchestrator,O-PATH,R02,changes,tion issues** → **[Orchestrator not connecting](../../troubleshooting/orchestrator-not-connecting)**.
platform/orchestrators/orchestrator-detail.md,1,3,Orchestrator,O-ENTITY,R05,changes,# Orchestrator detail
platform/orchestrators/orchestrator-detail.md,3,13,orchestrator,O-ENTITY,R05,changes,Clicking an orchestrator card from the **[Orchestrators list](orchestrators-list)** opens its
platform/orchestrators/orchestrator-detail.md,3,43,Orchestrator,O-ENTITY,R05,changes,Clicking an orchestrator card from the **[Orchestrators list](orchestrators-list)** opens its detail page. The page has two
platform/orchestrators/orchestrator-detail.md,3,63,orchestrator,O-PATH,R02,changes,Clicking an orchestrator card from the **[Orchestrators list](orchestrators-list)** opens its detail page. The page has two tabs: **Devices** (d
platform/orchestrators/orchestrator-detail.md,3,133,Device,D-VPLC,H01,changes,orchestrators-list)** opens its detail page. The page has two tabs: **Devices** (default) and **Orchestrator**.
platform/orchestrators/orchestrator-detail.md,3,159,Orchestrator,O-ENTITY,R05,changes,s its detail page. The page has two tabs: **Devices** (default) and **Orchestrator**.
platform/orchestrators/orchestrator-detail.md,5,4,Device,D-VPLC,R18,changes,## Devices tab
platform/orchestrators/orchestrator-detail.md,7,3,Device,D-VPLC,R18,changes,![Devices tab of the Toradex Ivy orchestrator showing two vPLC cards (vPLC 02
platform/orchestrators/orchestrator-detail.md,7,34,orchestrator,O-ENTITY,R05,changes,"![Devices tab of the Toradex Ivy orchestrator showing two vPLC cards (vPLC 02 and plc1, both Stopped) plus the New"
platform/orchestrators/orchestrator-detail.md,7,116,Device,D-VPLC,R18,changes,"showing two vPLC cards (vPLC 02 and plc1, both Stopped) plus the New Device tile](images/orchestrator-detail-devices.png)"
platform/orchestrators/orchestrator-detail.md,7,136,orchestrator,O-PATH,R02,changes,"rds (vPLC 02 and plc1, both Stopped) plus the New Device tile](images/orchestrator-detail-devices.png)"
platform/orchestrators/orchestrator-detail.md,7,156,device,D-PATH,R11,changes,"1, both Stopped) plus the New Device tile](images/orchestrator-detail-devices.png)"
platform/orchestrators/orchestrator-detail.md,9,5,device,D-VPLC,R18,changes,The devices tab is a grid of every vPLC running (or stopped) on this orchestrato
platform/orchestrators/orchestrator-detail.md,9,70,orchestrator,O-ENTITY,R05,changes,"The devices tab is a grid of every vPLC running (or stopped) on this orchestrator, plus a **+ New Device** tile to add another."
platform/orchestrators/orchestrator-detail.md,9,99,Device,D-VPLC,R18,changes,"every vPLC running (or stopped) on this orchestrator, plus a **+ New Device** tile to add another."
platform/orchestrators/orchestrator-detail.md,11,6,device,D-VPLC,H01,changes,Each device card shows:
platform/orchestrators/orchestrator-detail.md,16,53,device,D-VPLC,H01,changes,| **Name** | The name you gave when you created the device. |
platform/orchestrators/orchestrator-detail.md,19,24,device,D-VPLC,H01,changes,"| **3-dot menu** | Per-device actions: start, stop, restart, edit, delete. |"
platform/orchestrators/orchestrator-detail.md,25,13,Device,D-VPLC,R18,changes,The **+ New Device** tile launches the **[Add Device wizard](../vplcs/creating-a-vplc)**
platform/orchestrators/orchestrator-detail.md,25,47,Device,D-VPLC,R18,changes,The **+ New Device** tile launches the **[Add Device wizard](../vplcs/creating-a-vplc)**.
platform/orchestrators/orchestrator-detail.md,27,4,Orchestrator,O-ENTITY,R05,changes,## Orchestrator tab
platform/orchestrators/orchestrator-detail.md,29,11,Orchestrator,O-ENTITY,R05,changes,"![SLM-RP4 Orchestrator tab: OS Linux 6.12.35-rt10-v8+, 4 CPU cores, 1.80 GB memory, 14 disk"
platform/orchestrators/orchestrator-detail.md,29,184,orchestrator,O-PATH,R02,changes,"8.2.4, agent version v1.3.3, plus CPU and Memory Usage charts](images/orchestrator-info.png)"
platform/orchestrators/orchestrator-detail.md,31,5,Orchestrator,O-ENTITY,R05,changes,The Orchestrator tab is a read-only view of the edge device's specs and current resour
platform/orchestrators/orchestrator-detail.md,31,54,device,D-HOST,R15,stays,The Orchestrator tab is a read-only view of the edge device's specs and current resource usage.
platform/orchestrators/orchestrator-detail.md,35,5,Orchestrator,O-ENTITY,R05,changes,- **Orchestrator name** and status badge (Inactive / Active).
platform/orchestrators/orchestrator-detail.md,38,96,orchestrator,O-ENTITY,R05,changes,'s first heartbeat and are refreshed periodically. On an **Inactive** orchestrator they show `-` because no data has been reported yet.
